133,348300.391,3062938.273,1288.992,DR
134,348300.4,3062938.258,1288.627,DR
135,348300.866,3062937.897,1288.577,DR
136,348301.011,3062937.872,1289.236,DR
137,348304.095,3062943.695,1289.08,DR
138,348304.188,3062943.603,1288.715,DR
139,348304.668,3062943.245,1288.66,DR
140,348304.73,3062943.172,1289.303,DR
141,348307.843,3062950.911,1289.329,DR
142,348308.22,3062950.67,1289.023,DR
143,348308.67,3062950.357,1289.011,DR
144,348308.671,3062950.285,1290.052,DR
145,348313.007,3062960.323,1289.662,DR
146,348313.264,3062960.05,1289.231,DR
147,348313.201,3062960.083,1289.229,DR
148,348313.936,3062959.697,1289.2,DR
149,348314.109,3062959.812,1289.619,DR
150,348321.15,3062987.801,1290.165,IP
151,348336.779,3062989.272,1290.517,CL
152,348337.743,3062986.603,1290.431,RE
153,348342.761,3062988.085,1290.563,RE
154,348345.231,3062988.638,1290.609,RE
155,348349.584,3062989.205,1290.637,RE
156,348355.034,3062989.589,1290.645,RE
157,348359.755,3062989.794,1290.667,RE
158,348361.667,3062989.652,1290.692,RE
159,348367.159,3062989.643,1290.74,RE
160,348374.358,3062989.474,1290.813,RE
161,348379.012,3062989.439,1290.851,RE
162,348326.064,3062978.926,1290.24,RE
163,348322.056,3062983.209,1290.353,RE
164,348318.145,3062978.546,1290.238,RE
165,348317.67,3062979.758,1290.091,Pole
166,348383.585,3062989.415,1290.957,RE
167,348330.172,3062989.268,1290.383,RE
168,348391.347,3062989.222,1291.171,RE
169,348335.795,3062992.054,1290.516,RE
170,348403.732,3062993.08,1291.439,RE
171,348347.882,3062994.449,1290.691,RE
172,348392.588,3062994.24,1291.291,RE
173,348358.001,3062994.974,1290.677,RE
174,348397.846,3062996.813,1290.916,RE
175,348404.517,3062996.409,1290.634,RE
176,348370.277,3062995.108,1290.877,RE
177,348400.921,3062999.928,1290.332,RE
178,348387.336,3062994.717,1291.116,RE
179,348398.256,3062991.104,1291.364,CL
180,348390.357,3062991.797,1291.193,CL
181,348383.372,3062992.169,1291.051,CL
182,348374.231,3062992.165,1290.936,CL
183,348365.516,3062992.196,1290.834,CL
184,348357.416,3062992.145,1290.719,CL
185,348349.123,3062991.804,1290.704,CL
186,348341.411,3062990.536,1290.616,CL
187,348332.525,3062984.062,1290.285,DR
188,348332.758,3062983.91,1290.023,DR
189,348333.054,3062983.472,1290.018,DR
190,348333.169,3062983.245,1290.462,DR
191,348328.897,3062981.494,1290.242,DR
192,348329.647,3062981.718,1290.014,DR
193,348329.603,3062981.849,1290.254,DR
194,348329.981,3062981.294,1290.027,DR
195,348330.104,3062981.174,1290.319,DR
196,348326.352,3062978.506,1290.355,DR
197,348326.406,3062978.435,1289.899,DR
198,348326.939,3062977.976,1289.912,DR
199,348322.883,3062973.905,1290.014,DR
200,348323.09,3062973.713,1289.751,DR
201,348323.547,3062973.256,1289.775,DR
202,348326.958,3062977.843,1290.697,HE
203,348323.838,3062973.437,1290.538,HE
204,348332.893,3062973.621,1292.988,HE
205,348328.572,3062978.611,1291.027,GP
206,348331.03,3062980.62,1291.161,GP
207,348315.242,3062979.05,1290.157,GP
208,348336.618,3062983.586,1291.102,GP
209,348314.478,3062977.456,1289.882,GP
210,348341.852,3062985.093,1291.296,GP
211,348311.958,3062975.472,1288.903,GP
212,348311.773,3062978.913,1288.138,GP
213,348315.245,3062995.674,1287.357,GP
214,348314.931,3063000.693,1287.323,GP
215,348311.499,3062998.308,1286.443,GP
216,348355.291,3062986.112,1292.253,GP
217,348361.414,3062985.588,1292.495,GP
218,348361.42,3062985.584,1292.51,GP
219,348351.042,3062976.99,1292.203,GP
220,348361.412,3062985.577,1292.502,GP
221,348357.54,3062972.252,1292.947,GP
222,348366.158,3062972.317,1293.475,GP
223,348372.385,3062981.57,1292.668,GP
224,348371.124,3062974.88,1293.547,GP
225,348376.321,3062982.307,1292.655,GP
226,348377.404,3062976.327,1293.347,GP
227,348376.301,3062984.973,1292.477,GP
228,348385.9,3062976.937,1293.56,GP
229,348380.435,3062984.724,1292.541,GP
230,348385.401,3062984.468,1292.968,GP
231,348395.115,3062975.64,1293.658,GP
232,348405.964,3062979.358,1293.525,GP
233,348405.082,3062975.742,1293.651,GP
234,348383.279,3062987.679,1291.535,GP
235,348379.193,3062988.053,1290.859,GP
236,348373.925,3062987.888,1290.805,GP
237,348367.999,3062988.301,1290.719,GP
238,348363.064,3062988.013,1290.591,GP
239,348358.634,3062988.256,1290.469,GP
240,348353.303,3062988.079,1290.354,GP
241,348348.657,3062987.423,1290.387,GP
242,348348.658,3062987.444,1290.387,Pole
243,348328.393,3062991.088,1290.426,Pole
244,348344.216,3062986.704,1290.326,GP
245,348340.398,3062986.023,1290.235,GP
246,348335.403,3063006.609,1286.74,GP
247,348358.16,3062997.18,1290.643,Pole
248,348357.217,3062986.835,1291.854,TREE
249,348390.238,3062996.79,1291.098,Pole
250,348497.888,3063013.404,1292.97,IP
251,348497.888,3063013.405,1292.97,IP
252,348503.783,3063013.388,1293.152,CL
253,348494.969,3063007.238,1292.777,CL
254,348482.247,3062999.122,1292.517,CL
255,348471.935,3062995.007,1292.415,CL
256,348459.324,3062992.069,1292.491,CL
257,348439.914,3062989.533,1292.278,CL
258,348449.216,3062990.547,1292.482,CL
259,348421.013,3062989.334,1291.794,CL
260,348409.969,3062992.546,1291.563,RE
261,348410.991,3062992.525,1291.584,RE
262,348422.907,3062991.931,1291.842,RE
263,348422.927,3062991.936,1291.842,RE
264,348410.35,3062986.915,1291.528,RE
265,348423.228,3062991.528,1291.821,RE
266,348419.155,3062986.464,1291.657,RE
267,348430.361,3062986.166,1291.935,RE
268,348432.588,3062991.743,1292.03,RE
269,348438.701,3062986.527,1292.15,RE
270,348444.275,3062992.626,1292.334,RE
271,348445.32,3062987.163,1292.369,RE
272,348455.346,3062988.381,1292.501,RE
273,348455.755,3062993.9,1292.433,RE
274,348463.988,3062990.234,1292.421,RE
275,348464.43,3062995.78,1292.382,RE
276,348473.421,3062993.287,1292.36,RE
277,348474.162,3062998.671,1292.395,RE
278,348485.402,3062997.685,1292.443,RE
279,348486.761,3063005.166,1292.604,RE
280,348491.838,3063001.681,1292.535,RE
281,348495.548,3063011.121,1292.865,RE
282,348499.067,3063006.739,1292.779,RE
283,348505.387,3063018.077,1293.35,RE
284,348508.094,3063013.087,1293.244,RE
285,348517.409,3063027.524,1293.944,RE
286,348512.982,3063016.773,1293.434,RE
287,348529.077,3063037.747,1294.487,RE
288,348518.188,3063021.041,1293.711,RE
289,348536.089,3063044.647,1294.736,RE
290,348525.56,3063027.451,1294.089,RE
291,348539.871,3063049.102,1294.805,RE
292,348533.752,3063034.832,1294.515,RE
293,348547.586,3063057.897,1295.085,RE
294,348541.998,3063043.493,1294.756,RE
295,348552.251,3063055.215,1295.003,RE
296,348560.314,3063066.474,1295.159,RE
297,348555.172,3063056.603,1295.046,HE
298,348537.873,3063033.282,1294.658,HE
299,348562.362,3063066.116,1295.368,HE
300,348527.187,3063023.822,1294.376,HE
301,348519.21,3063019.508,1293.142,HE
302,348546.72,3063039.448,1295.037,HE
303,348550.188,3063047.059,1295.089,HE
304,348496.337,3063002.717,1292.472,HE
305,348538.026,3063033.556,1294.66,HE
306,348490.881,3063013.266,1291.67,HE
307,348495.846,3063016.918,1291.946,HE
308,348494.358,3063020.028,1292.762,GP
309,348496.778,3063017.868,1292.856,GP
310,348496.742,3063017.603,1292.134,GP
311,348490.591,3063026.752,1292.556,GP
312,348498.099,3063032.006,1292.573,GP
313,348490.137,3063012.589,1292.692,GP
314,348483.841,3063007.624,1292.4,GP
315,348490.033,3063012.621,1291.785,GP
316,348481.776,3063006.155,1291.767,GP
317,348479.988,3063009.941,1291.801,GP
318,348476.218,3063003.833,1292.21,GP
319,348480.712,3063012.95,1291.728,GP
320,348472.978,3063002.962,1292.189,GP
321,348478.922,3063012.418,1290.446,GP
322,348477.858,3063008.008,1290.425,GP
323,348479.631,3063005.564,1290.684,GP
324,348456.949,3062998.675,1292.236,GP
325,348472.13,3063003.258,1290.45,GP
326,348469.352,3063009.082,1290.424,GP
